path,relative_path,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group,mask_area_ratio
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\107\000.png,juice_bottle/ground_truth/logical_anomalies/107/000.png,juice_bottle,ground_truth,logical_anomalies,107,True,mask,1,logical_anomalies,0.014973958333333334
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\108\000.png,juice_bottle/ground_truth/logical_anomalies/108/000.png,juice_bottle,ground_truth,logical_anomalies,108,True,mask,1,logical_anomalies,0.05472140842013889
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\109\000.png,juice_bottle/ground_truth/logical_anomalies/109/000.png,juice_bottle,ground_truth,logical_anomalies,109,True,mask,1,logical_anomalies,0.01580810546875
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\110\000.png,juice_bottle/ground_truth/logical_anomalies/110/000.png,juice_bottle,ground_truth,logical_anomalies,110,True,mask,1,logical_anomalies,0.051371256510416664
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\111\000.png,juice_bottle/ground_truth/logical_anomalies/111/000.png,juice_bottle,ground_truth,logical_anomalies,111,True,mask,1,logical_anomalies,0.008802625868055556
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\112\000.png,juice_bottle/ground_truth/logical_anomalies/112/000.png,juice_bottle,ground_truth,logical_anomalies,112,True,mask,1,logical_anomalies,0.006462944878472222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\113\000.png,juice_bottle/ground_truth/logical_anomalies/113/000.png,juice_bottle,ground_truth,logical_anomalies,113,True,mask,1,logical_anomalies,0.052619086371527776
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\114\000.png,juice_bottle/ground_truth/logical_anomalies/114/000.png,juice_bottle,ground_truth,logical_anomalies,114,True,mask,1,logical_anomalies,0.015536838107638888
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\115\000.png,juice_bottle/ground_truth/logical_anomalies/115/000.png,juice_bottle,ground_truth,logical_anomalies,115,True,mask,1,logical_anomalies,0.006015353732638889
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\116\000.png,juice_bottle/ground_truth/logical_anomalies/116/000.png,juice_bottle,ground_truth,logical_anomalies,116,True,mask,1,logical_anomalies,0.008660210503472222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\117\000.png,juice_bottle/ground_truth/logical_anomalies/117/000.png,juice_bottle,ground_truth,logical_anomalies,117,True,mask,1,logical_anomalies,0.007344563802083333
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\118\000.png,juice_bottle/ground_truth/logical_anomalies/118/000.png,juice_bottle,ground_truth,logical_anomalies,118,True,mask,1,logical_anomalies,0.024590386284722224
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\119\000.png,juice_bottle/ground_truth/logical_anomalies/119/000.png,juice_bottle,ground_truth,logical_anomalies,119,True,mask,1,logical_anomalies,0.004862467447916667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\120\000.png,juice_bottle/ground_truth/logical_anomalies/120/000.png,juice_bottle,ground_truth,logical_anomalies,120,True,mask,1,logical_anomalies,0.11562093098958333
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\121\000.png,juice_bottle/ground_truth/logical_anomalies/121/000.png,juice_bottle,ground_truth,logical_anomalies,121,True,mask,1,logical_anomalies,0.1152004665798611
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\122\000.png,juice_bottle/ground_truth/logical_anomalies/122/000.png,juice_bottle,ground_truth,logical_anomalies,122,True,mask,1,logical_anomalies,0.11707899305555555
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\123\000.png,juice_bottle/ground_truth/logical_anomalies/123/000.png,juice_bottle,ground_truth,logical_anomalies,123,True,mask,1,logical_anomalies,0.1165771484375
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\124\000.png,juice_bottle/ground_truth/logical_anomalies/124/000.png,juice_bottle,ground_truth,logical_anomalies,124,True,mask,1,logical_anomalies,0.1172214084201389
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\125\000.png,juice_bottle/ground_truth/logical_anomalies/125/000.png,juice_bottle,ground_truth,logical_anomalies,125,True,mask,1,logical_anomalies,0.11676025390625
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\126\000.png,juice_bottle/ground_truth/logical_anomalies/126/000.png,juice_bottle,ground_truth,logical_anomalies,126,True,mask,1,logical_anomalies,0.11741129557291667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\127\000.png,juice_bottle/ground_truth/logical_anomalies/127/000.png,juice_bottle,ground_truth,logical_anomalies,127,True,mask,1,logical_anomalies,0.11757405598958333
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\128\000.png,juice_bottle/ground_truth/logical_anomalies/128/000.png,juice_bottle,ground_truth,logical_anomalies,128,True,mask,1,logical_anomalies,0.11552598741319445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\129\000.png,juice_bottle/ground_truth/logical_anomalies/129/000.png,juice_bottle,ground_truth,logical_anomalies,129,True,mask,1,logical_anomalies,0.1153835720486111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\130\000.png,juice_bottle/ground_truth/logical_anomalies/130/000.png,juice_bottle,ground_truth,logical_anomalies,130,True,mask,1,logical_anomalies,0.11681450737847222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\131\000.png,juice_bottle/ground_truth/logical_anomalies/131/000.png,juice_bottle,ground_truth,logical_anomalies,131,True,mask,1,logical_anomalies,0.11674669053819445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\132\000.png,juice_bottle/ground_truth/logical_anomalies/132/000.png,juice_bottle,ground_truth,logical_anomalies,132,True,mask,1,logical_anomalies,0.11716715494791667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\133\000.png,juice_bottle/ground_truth/logical_anomalies/133/000.png,juice_bottle,ground_truth,logical_anomalies,133,True,mask,1,logical_anomalies,0.11644151475694445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\134\000.png,juice_bottle/ground_truth/logical_anomalies/134/000.png,juice_bottle,ground_truth,logical_anomalies,134,True,mask,1,logical_anomalies,0.11600748697916667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\135\000.png,juice_bottle/ground_truth/logical_anomalies/135/000.png,juice_bottle,ground_truth,logical_anomalies,135,True,mask,1,logical_anomalies,0.1183742947048611
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\136\000.png,juice_bottle/ground_truth/logical_anomalies/136/000.png,juice_bottle,ground_truth,logical_anomalies,136,True,mask,1,logical_anomalies,0.11600748697916667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\137\000.png,juice_bottle/ground_truth/logical_anomalies/137/000.png,juice_bottle,ground_truth,logical_anomalies,137,True,mask,1,logical_anomalies,0.11655680338541667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\138\000.png,juice_bottle/ground_truth/logical_anomalies/138/000.png,juice_bottle,ground_truth,logical_anomalies,138,True,mask,1,logical_anomalies,0.11743842230902778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\139\000.png,juice_bottle/ground_truth/logical_anomalies/139/000.png,juice_bottle,ground_truth,logical_anomalies,139,True,mask,1,logical_anomalies,0.1156887478298611
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\140\000.png,juice_bottle/ground_truth/logical_anomalies/140/000.png,juice_bottle,ground_truth,logical_anomalies,140,True,mask,1,logical_anomalies,0.1160617404513889
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\logical_anomalies\141\000.png,juice_bottle/ground_truth/logical_anomalies/141/000.png,juice_bottle,ground_truth,logical_anomalies,141,True,mask,1,logical_anomalies,0.11612955729166667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\000\000.png,juice_bottle/ground_truth/structural_anomalies/000/000.png,juice_bottle,ground_truth,structural_anomalies,000,True,mask,1,structural_anomalies,0.005906846788194444
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\001\000.png,juice_bottle/ground_truth/structural_anomalies/001/000.png,juice_bottle,ground_truth,structural_anomalies,001,True,mask,1,structural_anomalies,0.019768608940972224
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\002\000.png,juice_bottle/ground_truth/structural_anomalies/002/000.png,juice_bottle,ground_truth,structural_anomalies,002,True,mask,1,structural_anomalies,0.0017225477430555555
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\003\000.png,juice_bottle/ground_truth/structural_anomalies/003/000.png,juice_bottle,ground_truth,structural_anomalies,003,True,mask,1,structural_anomalies,0.0019666883680555555
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\004\000.png,juice_bottle/ground_truth/structural_anomalies/004/000.png,juice_bottle,ground_truth,structural_anomalies,004,True,mask,1,structural_anomalies,0.012552897135416666
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\005\000.png,juice_bottle/ground_truth/structural_anomalies/005/000.png,juice_bottle,ground_truth,structural_anomalies,005,True,mask,1,structural_anomalies,0.007717556423611111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\006\000.png,juice_bottle/ground_truth/structural_anomalies/006/000.png,juice_bottle,ground_truth,structural_anomalies,006,True,mask,1,structural_anomalies,0.006707085503472222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\007\000.png,juice_bottle/ground_truth/structural_anomalies/007/000.png,juice_bottle,ground_truth,structural_anomalies,007,True,mask,1,structural_anomalies,0.0020277235243055555
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\008\000.png,juice_bottle/ground_truth/structural_anomalies/008/000.png,juice_bottle,ground_truth,structural_anomalies,008,True,mask,1,structural_anomalies,0.005018446180555556
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\009\000.png,juice_bottle/ground_truth/structural_anomalies/009/000.png,juice_bottle,ground_truth,structural_anomalies,009,True,mask,1,structural_anomalies,0.0008951822916666666
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\010\000.png,juice_bottle/ground_truth/structural_anomalies/010/000.png,juice_bottle,ground_truth,structural_anomalies,010,True,mask,1,structural_anomalies,0.014906141493055556
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\011\000.png,juice_bottle/ground_truth/structural_anomalies/011/000.png,juice_bottle,ground_truth,structural_anomalies,011,True,mask,1,structural_anomalies,0.01031494140625
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\012\000.png,juice_bottle/ground_truth/structural_anomalies/012/000.png,juice_bottle,ground_truth,structural_anomalies,012,True,mask,1,structural_anomalies,0.01043701171875
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\013\000.png,juice_bottle/ground_truth/structural_anomalies/013/000.png,juice_bottle,ground_truth,structural_anomalies,013,True,mask,1,structural_anomalies,0.024929470486111112
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\014\000.png,juice_bottle/ground_truth/structural_anomalies/014/000.png,juice_bottle,ground_truth,structural_anomalies,014,True,mask,1,structural_anomalies,0.004618326822916667
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\015\000.png,juice_bottle/ground_truth/structural_anomalies/015/000.png,juice_bottle,ground_truth,structural_anomalies,015,True,mask,1,structural_anomalies,0.004279242621527778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\016\000.png,juice_bottle/ground_truth/structural_anomalies/016/000.png,juice_bottle,ground_truth,structural_anomalies,016,True,mask,1,structural_anomalies,0.007982042100694444
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\017\000.png,juice_bottle/ground_truth/structural_anomalies/017/000.png,juice_bottle,ground_truth,structural_anomalies,017,True,mask,1,structural_anomalies,0.007392035590277778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\018\000.png,juice_bottle/ground_truth/structural_anomalies/018/000.png,juice_bottle,ground_truth,structural_anomalies,018,True,mask,1,structural_anomalies,0.004713270399305556
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\019\000.png,juice_bottle/ground_truth/structural_anomalies/019/000.png,juice_bottle,ground_truth,structural_anomalies,019,True,mask,1,structural_anomalies,0.028374565972222224
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\020\000.png,juice_bottle/ground_truth/structural_anomalies/020/000.png,juice_bottle,ground_truth,structural_anomalies,020,True,mask,1,structural_anomalies,0.00634765625
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\021\000.png,juice_bottle/ground_truth/structural_anomalies/021/000.png,juice_bottle,ground_truth,structural_anomalies,021,True,mask,1,structural_anomalies,0.0145263671875
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\022\000.png,juice_bottle/ground_truth/structural_anomalies/022/000.png,juice_bottle,ground_truth,structural_anomalies,022,True,mask,1,structural_anomalies,0.0005696614583333334
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\023\000.png,juice_bottle/ground_truth/structural_anomalies/023/000.png,juice_bottle,ground_truth,structural_anomalies,023,True,mask,1,structural_anomalies,0.019931369357638888
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\024\000.png,juice_bottle/ground_truth/structural_anomalies/024/000.png,juice_bottle,ground_truth,structural_anomalies,024,True,mask,1,structural_anomalies,0.0016954210069444445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\025\000.png,juice_bottle/ground_truth/structural_anomalies/025/000.png,juice_bottle,ground_truth,structural_anomalies,025,True,mask,1,structural_anomalies,0.007432725694444444
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\026\000.png,juice_bottle/ground_truth/structural_anomalies/026/000.png,juice_bottle,ground_truth,structural_anomalies,026,True,mask,1,structural_anomalies,0.007229275173611111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\027\000.png,juice_bottle/ground_truth/structural_anomalies/027/000.png,juice_bottle,ground_truth,structural_anomalies,027,True,mask,1,structural_anomalies,0.0007188585069444445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\028\000.png,juice_bottle/ground_truth/structural_anomalies/028/000.png,juice_bottle,ground_truth,structural_anomalies,028,True,mask,1,structural_anomalies,0.0007527669270833334
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\029\000.png,juice_bottle/ground_truth/structural_anomalies/029/000.png,juice_bottle,ground_truth,structural_anomalies,029,True,mask,1,structural_anomalies,0.0007595486111111111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\030\000.png,juice_bottle/ground_truth/structural_anomalies/030/000.png,juice_bottle,ground_truth,structural_anomalies,030,True,mask,1,structural_anomalies,0.0007256401909722222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\031\000.png,juice_bottle/ground_truth/structural_anomalies/031/000.png,juice_bottle,ground_truth,structural_anomalies,031,True,mask,1,structural_anomalies,0.0007392035590277778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\032\000.png,juice_bottle/ground_truth/structural_anomalies/032/000.png,juice_bottle,ground_truth,structural_anomalies,032,True,mask,1,structural_anomalies,0.0006510416666666666
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\033\000.png,juice_bottle/ground_truth/structural_anomalies/033/000.png,juice_bottle,ground_truth,structural_anomalies,033,True,mask,1,structural_anomalies,0.0007527669270833334
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\034\000.png,juice_bottle/ground_truth/structural_anomalies/034/000.png,juice_bottle,ground_truth,structural_anomalies,034,True,mask,1,structural_anomalies,0.0006917317708333334
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\035\000.png,juice_bottle/ground_truth/structural_anomalies/035/000.png,juice_bottle,ground_truth,structural_anomalies,035,True,mask,1,structural_anomalies,0.0006985134548611111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\036\000.png,juice_bottle/ground_truth/structural_anomalies/036/000.png,juice_bottle,ground_truth,structural_anomalies,036,True,mask,1,structural_anomalies,0.0006578233506944445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\037\000.png,juice_bottle/ground_truth/structural_anomalies/037/000.png,juice_bottle,ground_truth,structural_anomalies,037,True,mask,1,structural_anomalies,0.0007256401909722222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\038\000.png,juice_bottle/ground_truth/structural_anomalies/038/000.png,juice_bottle,ground_truth,structural_anomalies,038,True,mask,1,structural_anomalies,0.003139919704861111
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\039\000.png,juice_bottle/ground_truth/structural_anomalies/039/000.png,juice_bottle,ground_truth,structural_anomalies,039,True,mask,1,structural_anomalies,0.0033772786458333335
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\040\000.png,juice_bottle/ground_truth/structural_anomalies/040/000.png,juice_bottle,ground_truth,structural_anomalies,040,True,mask,1,structural_anomalies,0.003207736545138889
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\041\000.png,juice_bottle/ground_truth/structural_anomalies/041/000.png,juice_bottle,ground_truth,structural_anomalies,041,True,mask,1,structural_anomalies,0.0030924479166666665
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\042\000.png,juice_bottle/ground_truth/structural_anomalies/042/000.png,juice_bottle,ground_truth,structural_anomalies,042,True,mask,1,structural_anomalies,0.003350151909722222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\043\000.png,juice_bottle/ground_truth/structural_anomalies/043/000.png,juice_bottle,ground_truth,structural_anomalies,043,True,mask,1,structural_anomalies,0.003058539496527778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\044\000.png,juice_bottle/ground_truth/structural_anomalies/044/000.png,juice_bottle,ground_truth,structural_anomalies,044,True,mask,1,structural_anomalies,0.040398491753472224
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\045\000.png,juice_bottle/ground_truth/structural_anomalies/045/000.png,juice_bottle,ground_truth,structural_anomalies,045,True,mask,1,structural_anomalies,0.09052191840277778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\046\000.png,juice_bottle/ground_truth/structural_anomalies/046/000.png,juice_bottle,ground_truth,structural_anomalies,046,True,mask,1,structural_anomalies,0.017618815104166668
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\047\000.png,juice_bottle/ground_truth/structural_anomalies/047/000.png,juice_bottle,ground_truth,structural_anomalies,047,True,mask,1,structural_anomalies,0.007520887586805556
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\048\000.png,juice_bottle/ground_truth/structural_anomalies/048/000.png,juice_bottle,ground_truth,structural_anomalies,048,True,mask,1,structural_anomalies,0.057440863715277776
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\049\000.png,juice_bottle/ground_truth/structural_anomalies/049/000.png,juice_bottle,ground_truth,structural_anomalies,049,True,mask,1,structural_anomalies,0.003790961371527778
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\050\000.png,juice_bottle/ground_truth/structural_anomalies/050/000.png,juice_bottle,ground_truth,structural_anomalies,050,True,mask,1,structural_anomalies,0.05246310763888889
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\051\000.png,juice_bottle/ground_truth/structural_anomalies/051/000.png,juice_bottle,ground_truth,structural_anomalies,051,True,mask,1,structural_anomalies,0.013359917534722222
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\052\000.png,juice_bottle/ground_truth/structural_anomalies/052/000.png,juice_bottle,ground_truth,structural_anomalies,052,True,mask,1,structural_anomalies,0.0907321506076389
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\053\000.png,juice_bottle/ground_truth/structural_anomalies/053/000.png,juice_bottle,ground_truth,structural_anomalies,053,True,mask,1,structural_anomalies,0.019741482204861112
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\054\000.png,juice_bottle/ground_truth/structural_anomalies/054/000.png,juice_bottle,ground_truth,structural_anomalies,054,True,mask,1,structural_anomalies,0.026360405815972224
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\055\000.png,juice_bottle/ground_truth/structural_anomalies/055/000.png,juice_bottle,ground_truth,structural_anomalies,055,True,mask,1,structural_anomalies,0.09056260850694445
D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\juice_bottle\ground_truth\structural_anomalies\056\000.png,juice_bottle/ground_truth/structural_anomalies/056/000.png,juice_bottle,ground_truth,structural_anomalies,056,True,mask,1,structural_anomalies,0.0965847439236111
