method,implementation_backend,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,map_file,time_ms
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/053.png,breakfast_box/test/structural_anomalies/053.png,breakfast_box,test,structural_anomalies,053,1,1.0963778495788574,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_053.png,19.807533999482985
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/054.png,breakfast_box/test/structural_anomalies/054.png,breakfast_box,test,structural_anomalies,054,1,1.102304458618164,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_054.png,19.98293599990575
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/055.png,breakfast_box/test/structural_anomalies/055.png,breakfast_box,test,structural_anomalies,055,1,1.4090512990951538,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_055.png,20.476557000620232
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/056.png,breakfast_box/test/structural_anomalies/056.png,breakfast_box,test,structural_anomalies,056,1,1.019938349723816,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_056.png,19.841196999550448
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/057.png,breakfast_box/test/structural_anomalies/057.png,breakfast_box,test,structural_anomalies,057,1,1.544142723083496,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_057.png,19.879213999956846
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/058.png,breakfast_box/test/structural_anomalies/058.png,breakfast_box,test,structural_anomalies,058,1,0.8984488248825073,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_058.png,23.08662900031777
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/059.png,breakfast_box/test/structural_anomalies/059.png,breakfast_box,test,structural_anomalies,059,1,0.8408999443054199,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_059.png,20.937358999617572
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/060.png,breakfast_box/test/structural_anomalies/060.png,breakfast_box,test,structural_anomalies,060,1,1.2608685493469238,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_060.png,20.04373999989184
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/061.png,breakfast_box/test/structural_anomalies/061.png,breakfast_box,test,structural_anomalies,061,1,1.1119011640548706,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_061.png,20.255132000784215
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/062.png,breakfast_box/test/structural_anomalies/062.png,breakfast_box,test,structural_anomalies,062,1,0.8512911796569824,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_062.png,19.958158000008552
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/063.png,breakfast_box/test/structural_anomalies/063.png,breakfast_box,test,structural_anomalies,063,1,0.8996059894561768,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_063.png,20.209329999488546
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/064.png,breakfast_box/test/structural_anomalies/064.png,breakfast_box,test,structural_anomalies,064,1,0.6400418877601624,/content/lab/Project_A_LOCO_AD/05_baselines/EfficientAD/efficientad_anomaly_maps/breakfast_box_structural_anomalies_064.png,21.30792800016934
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/065.png,breakfast_box/test/structural_anomalies/065.png,breakfast_box,test,structural_anomalies,065,1,1.2849409580230713,,20.520293000117817
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/066.png,breakfast_box/test/structural_anomalies/066.png,breakfast_box,test,structural_anomalies,066,1,1.229760766029358,,19.67172100012249
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/067.png,breakfast_box/test/structural_anomalies/067.png,breakfast_box,test,structural_anomalies,067,1,1.436120629310608,,19.521242000337224
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/068.png,breakfast_box/test/structural_anomalies/068.png,breakfast_box,test,structural_anomalies,068,1,0.8590770363807678,,19.72998400015058
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/069.png,breakfast_box/test/structural_anomalies/069.png,breakfast_box,test,structural_anomalies,069,1,0.888920783996582,,20.037526000123762
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/070.png,breakfast_box/test/structural_anomalies/070.png,breakfast_box,test,structural_anomalies,070,1,1.284920573234558,,19.373740999981237
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/071.png,breakfast_box/test/structural_anomalies/071.png,breakfast_box,test,structural_anomalies,071,1,1.3157802820205688,,18.878434999351157
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/072.png,breakfast_box/test/structural_anomalies/072.png,breakfast_box,test,structural_anomalies,072,1,1.3035529851913452,,29.68297600000369
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/073.png,breakfast_box/test/structural_anomalies/073.png,breakfast_box,test,structural_anomalies,073,1,1.1469722986221313,,25.210998999682488
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/074.png,breakfast_box/test/structural_anomalies/074.png,breakfast_box,test,structural_anomalies,074,1,1.8650555610656738,,19.76431799994316
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/075.png,breakfast_box/test/structural_anomalies/075.png,breakfast_box,test,structural_anomalies,075,1,1.03936767578125,,19.76318099968921
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/076.png,breakfast_box/test/structural_anomalies/076.png,breakfast_box,test,structural_anomalies,076,1,1.6341700553894043,,19.86949900037871
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/077.png,breakfast_box/test/structural_anomalies/077.png,breakfast_box,test,structural_anomalies,077,1,1.6221232414245605,,20.184687999972084
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/078.png,breakfast_box/test/structural_anomalies/078.png,breakfast_box,test,structural_anomalies,078,1,1.4164345264434814,,19.979935999799636
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/079.png,breakfast_box/test/structural_anomalies/079.png,breakfast_box,test,structural_anomalies,079,1,1.6240534782409668,,20.127770999351924
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/080.png,breakfast_box/test/structural_anomalies/080.png,breakfast_box,test,structural_anomalies,080,1,1.1979610919952393,,20.29002000017499
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/081,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/081.png,breakfast_box/test/structural_anomalies/081.png,breakfast_box,test,structural_anomalies,081,1,1.7983328104019165,,19.10508499986463
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/082,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/082.png,breakfast_box/test/structural_anomalies/082.png,breakfast_box,test,structural_anomalies,082,1,1.1215591430664062,,18.780566000714316
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/083,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/083.png,breakfast_box/test/structural_anomalies/083.png,breakfast_box,test,structural_anomalies,083,1,1.9268035888671875,,18.75186899997061
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/084,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/084.png,breakfast_box/test/structural_anomalies/084.png,breakfast_box,test,structural_anomalies,084,1,1.6033824682235718,,19.309070999952382
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/085,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/085.png,breakfast_box/test/structural_anomalies/085.png,breakfast_box,test,structural_anomalies,085,1,2.354884147644043,,19.5730450004703
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/086.png,breakfast_box/test/structural_anomalies/086.png,breakfast_box,test,structural_anomalies,086,1,1.6120738983154297,,20.07631600008608
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/087.png,breakfast_box/test/structural_anomalies/087.png,breakfast_box,test,structural_anomalies,087,1,1.8204760551452637,,20.194730999719468
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/088.png,breakfast_box/test/structural_anomalies/088.png,breakfast_box,test,structural_anomalies,088,1,1.6082186698913574,,19.18810500046675
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/test/structural_anomalies/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/test/structural_anomalies/089.png,breakfast_box/test/structural_anomalies/089.png,breakfast_box,test,structural_anomalies,089,1,2.3263683319091797,,19.49835399955191
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/000.png,breakfast_box/validation/good/000.png,breakfast_box,validation,good,000,0,1.1585302352905273,,19.14469400071539
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/001.png,breakfast_box/validation/good/001.png,breakfast_box,validation,good,001,0,1.0370830297470093,,19.328501999552827
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/002.png,breakfast_box/validation/good/002.png,breakfast_box,validation,good,002,0,1.3421772718429565,,19.49457099999563
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/003.png,breakfast_box/validation/good/003.png,breakfast_box,validation,good,003,0,1.1987508535385132,,19.81938100016123
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/004.png,breakfast_box/validation/good/004.png,breakfast_box,validation,good,004,0,0.944206178188324,,19.524123999872245
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/005.png,breakfast_box/validation/good/005.png,breakfast_box,validation,good,005,0,1.0844484567642212,,20.21555100054684
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/006.png,breakfast_box/validation/good/006.png,breakfast_box,validation,good,006,0,1.6875900030136108,,19.2606180007715
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/007.png,breakfast_box/validation/good/007.png,breakfast_box,validation,good,007,0,1.4178473949432373,,20.29898000000685
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/008.png,breakfast_box/validation/good/008.png,breakfast_box,validation,good,008,0,1.3887914419174194,,20.457403999898816
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/009.png,breakfast_box/validation/good/009.png,breakfast_box,validation,good,009,0,0.7908924221992493,,19.4408810002642
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/010.png,breakfast_box/validation/good/010.png,breakfast_box,validation,good,010,0,0.9922407269477844,,19.31524200062995
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/011.png,breakfast_box/validation/good/011.png,breakfast_box,validation,good,011,0,1.1359543800354004,,19.657052000184194
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/012.png,breakfast_box/validation/good/012.png,breakfast_box,validation,good,012,0,1.0900360345840454,,20.113267999477102
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/013.png,breakfast_box/validation/good/013.png,breakfast_box,validation,good,013,0,0.8488796949386597,,19.322156999805884
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/014.png,breakfast_box/validation/good/014.png,breakfast_box,validation,good,014,0,0.812827467918396,,19.635571999970125
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/015.png,breakfast_box/validation/good/015.png,breakfast_box,validation,good,015,0,1.1677677631378174,,19.321951999700104
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/016.png,breakfast_box/validation/good/016.png,breakfast_box,validation,good,016,0,1.2842992544174194,,19.24636300009297
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/017.png,breakfast_box/validation/good/017.png,breakfast_box,validation,good,017,0,1.4196462631225586,,20.349316000647377
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/018.png,breakfast_box/validation/good/018.png,breakfast_box,validation,good,018,0,0.736100435256958,,20.117579000725527
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/019.png,breakfast_box/validation/good/019.png,breakfast_box,validation,good,019,0,1.1437110900878906,,20.353243000499788
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/020.png,breakfast_box/validation/good/020.png,breakfast_box,validation,good,020,0,1.106072187423706,,20.307869000134815
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/021.png,breakfast_box/validation/good/021.png,breakfast_box,validation,good,021,0,1.1116753816604614,,20.217068000420113
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/022.png,breakfast_box/validation/good/022.png,breakfast_box,validation,good,022,0,1.4414201974868774,,19.50032500008092
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/023.png,breakfast_box/validation/good/023.png,breakfast_box,validation,good,023,0,1.205886960029602,,19.39827800015337
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/024.png,breakfast_box/validation/good/024.png,breakfast_box,validation,good,024,0,1.1283175945281982,,19.876086999829568
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/025.png,breakfast_box/validation/good/025.png,breakfast_box,validation,good,025,0,1.3130275011062622,,19.49796000008064
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/026.png,breakfast_box/validation/good/026.png,breakfast_box,validation,good,026,0,1.2730216979980469,,19.705437000084203
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/027.png,breakfast_box/validation/good/027.png,breakfast_box,validation,good,027,0,1.3826452493667603,,19.91396000084933
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/028.png,breakfast_box/validation/good/028.png,breakfast_box,validation,good,028,0,1.4214763641357422,,20.016992999444483
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/029.png,breakfast_box/validation/good/029.png,breakfast_box,validation,good,029,0,1.3645869493484497,,20.16398400064645
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/030.png,breakfast_box/validation/good/030.png,breakfast_box,validation,good,030,0,1.3587027788162231,,20.068660999640997
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/031.png,breakfast_box/validation/good/031.png,breakfast_box,validation,good,031,0,1.3794667720794678,,19.933120000132476
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/032.png,breakfast_box/validation/good/032.png,breakfast_box,validation,good,032,0,1.0894148349761963,,24.029664999943634
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/033.png,breakfast_box/validation/good/033.png,breakfast_box,validation,good,033,0,0.9875161051750183,,31.172768000033102
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/034.png,breakfast_box/validation/good/034.png,breakfast_box,validation,good,034,0,1.0385075807571411,,24.94328000011592
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/035.png,breakfast_box/validation/good/035.png,breakfast_box,validation,good,035,0,0.9764033555984497,,19.936510000661656
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/036.png,breakfast_box/validation/good/036.png,breakfast_box,validation,good,036,0,1.0634980201721191,,20.31415500005096
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/037.png,breakfast_box/validation/good/037.png,breakfast_box,validation,good,037,0,1.1181797981262207,,19.76946600007068
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/038.png,breakfast_box/validation/good/038.png,breakfast_box,validation,good,038,0,0.9914352297782898,,19.63816300030885
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/039.png,breakfast_box/validation/good/039.png,breakfast_box,validation,good,039,0,1.6638389825820923,,19.505783000568044
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/040.png,breakfast_box/validation/good/040.png,breakfast_box,validation,good,040,0,1.8056597709655762,,19.987628999842855
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/041.png,breakfast_box/validation/good/041.png,breakfast_box,validation,good,041,0,1.0049232244491577,,19.843034000587068
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/042.png,breakfast_box/validation/good/042.png,breakfast_box,validation,good,042,0,0.8845065236091614,,19.86605700039945
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/043.png,breakfast_box/validation/good/043.png,breakfast_box,validation,good,043,0,1.3551862239837646,,19.90728799955832
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/044.png,breakfast_box/validation/good/044.png,breakfast_box,validation,good,044,0,1.6430948972702026,,20.1343030003045
EfficientAD,fallback_global_feature_teacher_student_proxy,breakfast_box/validation/good/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/breakfast_box/validation/good/045.png,breakfast_box/validation/good/045.png,breakfast_box,validation,good,045,0,1.0195646286010742,,21.258508999380865
