source_relative_path,output_relative_path,is_mask,status,error,original_width,original_height,resized_width,resized_height,scale,pad_left,pad_right,pad_top,pad_bottom,target_size
breakfast_box/validation/good/020.png,breakfast_box/validation/good/020.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/021.png,breakfast_box/validation/good/021.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/022.png,breakfast_box/validation/good/022.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/023.png,breakfast_box/validation/good/023.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/024.png,breakfast_box/validation/good/024.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/025.png,breakfast_box/validation/good/025.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/026.png,breakfast_box/validation/good/026.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/027.png,breakfast_box/validation/good/027.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/028.png,breakfast_box/validation/good/028.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/029.png,breakfast_box/validation/good/029.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/030.png,breakfast_box/validation/good/030.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/031.png,breakfast_box/validation/good/031.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/032.png,breakfast_box/validation/good/032.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/033.png,breakfast_box/validation/good/033.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/034.png,breakfast_box/validation/good/034.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/035.png,breakfast_box/validation/good/035.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/036.png,breakfast_box/validation/good/036.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/037.png,breakfast_box/validation/good/037.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/038.png,breakfast_box/validation/good/038.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/039.png,breakfast_box/validation/good/039.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/040.png,breakfast_box/validation/good/040.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/041.png,breakfast_box/validation/good/041.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/042.png,breakfast_box/validation/good/042.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/043.png,breakfast_box/validation/good/043.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/044.png,breakfast_box/validation/good/044.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/045.png,breakfast_box/validation/good/045.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/046.png,breakfast_box/validation/good/046.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/047.png,breakfast_box/validation/good/047.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/048.png,breakfast_box/validation/good/048.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/049.png,breakfast_box/validation/good/049.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/050.png,breakfast_box/validation/good/050.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/051.png,breakfast_box/validation/good/051.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/052.png,breakfast_box/validation/good/052.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/053.png,breakfast_box/validation/good/053.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/054.png,breakfast_box/validation/good/054.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/055.png,breakfast_box/validation/good/055.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/056.png,breakfast_box/validation/good/056.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/057.png,breakfast_box/validation/good/057.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/058.png,breakfast_box/validation/good/058.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/059.png,breakfast_box/validation/good/059.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/060.png,breakfast_box/validation/good/060.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
breakfast_box/validation/good/061.png,breakfast_box/validation/good/061.png,False,ok,,1600,1280,384,307,0.24,0,0,38,39,384
juice_bottle/ground_truth/logical_anomalies/000/000.png,juice_bottle/ground_truth/logical_anomalies/000/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/000/001.png,juice_bottle/ground_truth/logical_anomalies/000/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/001/000.png,juice_bottle/ground_truth/logical_anomalies/001/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/001/001.png,juice_bottle/ground_truth/logical_anomalies/001/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/002/000.png,juice_bottle/ground_truth/logical_anomalies/002/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/002/001.png,juice_bottle/ground_truth/logical_anomalies/002/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/003/000.png,juice_bottle/ground_truth/logical_anomalies/003/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/003/001.png,juice_bottle/ground_truth/logical_anomalies/003/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/004/000.png,juice_bottle/ground_truth/logical_anomalies/004/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/004/001.png,juice_bottle/ground_truth/logical_anomalies/004/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/005/000.png,juice_bottle/ground_truth/logical_anomalies/005/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/005/001.png,juice_bottle/ground_truth/logical_anomalies/005/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/006/000.png,juice_bottle/ground_truth/logical_anomalies/006/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/006/001.png,juice_bottle/ground_truth/logical_anomalies/006/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/007/000.png,juice_bottle/ground_truth/logical_anomalies/007/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/007/001.png,juice_bottle/ground_truth/logical_anomalies/007/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/008/000.png,juice_bottle/ground_truth/logical_anomalies/008/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/008/001.png,juice_bottle/ground_truth/logical_anomalies/008/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/009/000.png,juice_bottle/ground_truth/logical_anomalies/009/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/009/001.png,juice_bottle/ground_truth/logical_anomalies/009/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/010/000.png,juice_bottle/ground_truth/logical_anomalies/010/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/010/001.png,juice_bottle/ground_truth/logical_anomalies/010/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/011/000.png,juice_bottle/ground_truth/logical_anomalies/011/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/011/001.png,juice_bottle/ground_truth/logical_anomalies/011/001.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/012/000.png,juice_bottle/ground_truth/logical_anomalies/012/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/013/000.png,juice_bottle/ground_truth/logical_anomalies/013/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/014/000.png,juice_bottle/ground_truth/logical_anomalies/014/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/015/000.png,juice_bottle/ground_truth/logical_anomalies/015/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/016/000.png,juice_bottle/ground_truth/logical_anomalies/016/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/017/000.png,juice_bottle/ground_truth/logical_anomalies/017/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/018/000.png,juice_bottle/ground_truth/logical_anomalies/018/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/019/000.png,juice_bottle/ground_truth/logical_anomalies/019/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/020/000.png,juice_bottle/ground_truth/logical_anomalies/020/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/021/000.png,juice_bottle/ground_truth/logical_anomalies/021/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/022/000.png,juice_bottle/ground_truth/logical_anomalies/022/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/023/000.png,juice_bottle/ground_truth/logical_anomalies/023/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/024/000.png,juice_bottle/ground_truth/logical_anomalies/024/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/025/000.png,juice_bottle/ground_truth/logical_anomalies/025/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/026/000.png,juice_bottle/ground_truth/logical_anomalies/026/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/027/000.png,juice_bottle/ground_truth/logical_anomalies/027/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/028/000.png,juice_bottle/ground_truth/logical_anomalies/028/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/029/000.png,juice_bottle/ground_truth/logical_anomalies/029/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/030/000.png,juice_bottle/ground_truth/logical_anomalies/030/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/031/000.png,juice_bottle/ground_truth/logical_anomalies/031/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/032/000.png,juice_bottle/ground_truth/logical_anomalies/032/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/033/000.png,juice_bottle/ground_truth/logical_anomalies/033/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/034/000.png,juice_bottle/ground_truth/logical_anomalies/034/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/035/000.png,juice_bottle/ground_truth/logical_anomalies/035/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/036/000.png,juice_bottle/ground_truth/logical_anomalies/036/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/037/000.png,juice_bottle/ground_truth/logical_anomalies/037/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/038/000.png,juice_bottle/ground_truth/logical_anomalies/038/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/039/000.png,juice_bottle/ground_truth/logical_anomalies/039/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/040/000.png,juice_bottle/ground_truth/logical_anomalies/040/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/041/000.png,juice_bottle/ground_truth/logical_anomalies/041/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/042/000.png,juice_bottle/ground_truth/logical_anomalies/042/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/043/000.png,juice_bottle/ground_truth/logical_anomalies/043/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/044/000.png,juice_bottle/ground_truth/logical_anomalies/044/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/045/000.png,juice_bottle/ground_truth/logical_anomalies/045/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/046/000.png,juice_bottle/ground_truth/logical_anomalies/046/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/047/000.png,juice_bottle/ground_truth/logical_anomalies/047/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/048/000.png,juice_bottle/ground_truth/logical_anomalies/048/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/049/000.png,juice_bottle/ground_truth/logical_anomalies/049/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/050/000.png,juice_bottle/ground_truth/logical_anomalies/050/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/051/000.png,juice_bottle/ground_truth/logical_anomalies/051/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/052/000.png,juice_bottle/ground_truth/logical_anomalies/052/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/053/000.png,juice_bottle/ground_truth/logical_anomalies/053/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/054/000.png,juice_bottle/ground_truth/logical_anomalies/054/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/055/000.png,juice_bottle/ground_truth/logical_anomalies/055/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/056/000.png,juice_bottle/ground_truth/logical_anomalies/056/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/057/000.png,juice_bottle/ground_truth/logical_anomalies/057/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/058/000.png,juice_bottle/ground_truth/logical_anomalies/058/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/059/000.png,juice_bottle/ground_truth/logical_anomalies/059/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/060/000.png,juice_bottle/ground_truth/logical_anomalies/060/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/061/000.png,juice_bottle/ground_truth/logical_anomalies/061/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/062/000.png,juice_bottle/ground_truth/logical_anomalies/062/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/063/000.png,juice_bottle/ground_truth/logical_anomalies/063/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/064/000.png,juice_bottle/ground_truth/logical_anomalies/064/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/065/000.png,juice_bottle/ground_truth/logical_anomalies/065/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/066/000.png,juice_bottle/ground_truth/logical_anomalies/066/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/067/000.png,juice_bottle/ground_truth/logical_anomalies/067/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/068/000.png,juice_bottle/ground_truth/logical_anomalies/068/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/069/000.png,juice_bottle/ground_truth/logical_anomalies/069/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/070/000.png,juice_bottle/ground_truth/logical_anomalies/070/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/071/000.png,juice_bottle/ground_truth/logical_anomalies/071/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/072/000.png,juice_bottle/ground_truth/logical_anomalies/072/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/073/000.png,juice_bottle/ground_truth/logical_anomalies/073/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/074/000.png,juice_bottle/ground_truth/logical_anomalies/074/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/075/000.png,juice_bottle/ground_truth/logical_anomalies/075/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/076/000.png,juice_bottle/ground_truth/logical_anomalies/076/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/077/000.png,juice_bottle/ground_truth/logical_anomalies/077/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/078/000.png,juice_bottle/ground_truth/logical_anomalies/078/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/079/000.png,juice_bottle/ground_truth/logical_anomalies/079/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/080/000.png,juice_bottle/ground_truth/logical_anomalies/080/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/081/000.png,juice_bottle/ground_truth/logical_anomalies/081/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/082/000.png,juice_bottle/ground_truth/logical_anomalies/082/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/083/000.png,juice_bottle/ground_truth/logical_anomalies/083/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/084/000.png,juice_bottle/ground_truth/logical_anomalies/084/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/085/000.png,juice_bottle/ground_truth/logical_anomalies/085/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/086/000.png,juice_bottle/ground_truth/logical_anomalies/086/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/087/000.png,juice_bottle/ground_truth/logical_anomalies/087/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/088/000.png,juice_bottle/ground_truth/logical_anomalies/088/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/089/000.png,juice_bottle/ground_truth/logical_anomalies/089/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/090/000.png,juice_bottle/ground_truth/logical_anomalies/090/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/091/000.png,juice_bottle/ground_truth/logical_anomalies/091/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/092/000.png,juice_bottle/ground_truth/logical_anomalies/092/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/093/000.png,juice_bottle/ground_truth/logical_anomalies/093/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/094/000.png,juice_bottle/ground_truth/logical_anomalies/094/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/095/000.png,juice_bottle/ground_truth/logical_anomalies/095/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/096/000.png,juice_bottle/ground_truth/logical_anomalies/096/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/097/000.png,juice_bottle/ground_truth/logical_anomalies/097/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/098/000.png,juice_bottle/ground_truth/logical_anomalies/098/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/099/000.png,juice_bottle/ground_truth/logical_anomalies/099/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/100/000.png,juice_bottle/ground_truth/logical_anomalies/100/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/101/000.png,juice_bottle/ground_truth/logical_anomalies/101/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/102/000.png,juice_bottle/ground_truth/logical_anomalies/102/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/103/000.png,juice_bottle/ground_truth/logical_anomalies/103/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/104/000.png,juice_bottle/ground_truth/logical_anomalies/104/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/105/000.png,juice_bottle/ground_truth/logical_anomalies/105/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/106/000.png,juice_bottle/ground_truth/logical_anomalies/106/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/107/000.png,juice_bottle/ground_truth/logical_anomalies/107/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/108/000.png,juice_bottle/ground_truth/logical_anomalies/108/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/109/000.png,juice_bottle/ground_truth/logical_anomalies/109/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/110/000.png,juice_bottle/ground_truth/logical_anomalies/110/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/111/000.png,juice_bottle/ground_truth/logical_anomalies/111/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/112/000.png,juice_bottle/ground_truth/logical_anomalies/112/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/113/000.png,juice_bottle/ground_truth/logical_anomalies/113/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/114/000.png,juice_bottle/ground_truth/logical_anomalies/114/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/115/000.png,juice_bottle/ground_truth/logical_anomalies/115/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/116/000.png,juice_bottle/ground_truth/logical_anomalies/116/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/117/000.png,juice_bottle/ground_truth/logical_anomalies/117/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/118/000.png,juice_bottle/ground_truth/logical_anomalies/118/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/119/000.png,juice_bottle/ground_truth/logical_anomalies/119/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/120/000.png,juice_bottle/ground_truth/logical_anomalies/120/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/121/000.png,juice_bottle/ground_truth/logical_anomalies/121/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/122/000.png,juice_bottle/ground_truth/logical_anomalies/122/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
juice_bottle/ground_truth/logical_anomalies/123/000.png,juice_bottle/ground_truth/logical_anomalies/123/000.png,True,ok,,800,1600,192,384,0.24,96,96,0,0,384
