relative_path,kind,category,split,defect_type,md5,average_hash,hash_error,exact_duplicate_across_splits
juice_bottle/ground_truth/structural_anomalies/044/000.png,mask,juice_bottle,ground_truth,structural_anomalies,b9ade00a3d2cf1a1def99dc5839cd1ab,00183c7c00000000,,False
juice_bottle/ground_truth/structural_anomalies/045/000.png,mask,juice_bottle,ground_truth,structural_anomalies,91252b1b47463eae2539538a09bdb06d,00081c3c363e1c00,,False
juice_bottle/ground_truth/structural_anomalies/046/000.png,mask,juice_bottle,ground_truth,structural_anomalies,e251257ee72d51f6579fda68286a8d7a,00183c1800000000,,False
juice_bottle/ground_truth/structural_anomalies/047/000.png,mask,juice_bottle,ground_truth,structural_anomalies,5c8dfcb8544265ba716fa2e18dde44d8,0000000000183838,,False
juice_bottle/ground_truth/structural_anomalies/048/000.png,mask,juice_bottle,ground_truth,structural_anomalies,01f56decbf5bf415a499258e5343924e,00183c3c6c180000,,False
juice_bottle/ground_truth/structural_anomalies/049/000.png,mask,juice_bottle,ground_truth,structural_anomalies,79b1a90b4df556669bdb8931667e10e9,00000000000c1c00,,False
juice_bottle/ground_truth/structural_anomalies/050/000.png,mask,juice_bottle,ground_truth,structural_anomalies,26495777b0766c78800f5ab7b5faa0eb,00183c3c64000000,,False
juice_bottle/ground_truth/structural_anomalies/051/000.png,mask,juice_bottle,ground_truth,structural_anomalies,eed3d069287e1e26b60c3ddce9fd4d6a,0038383000000000,,False
juice_bottle/ground_truth/structural_anomalies/052/000.png,mask,juice_bottle,ground_truth,structural_anomalies,25cf698cc2b04f0578d4570814df66d1,00003c3c3c3c3c00,,False
juice_bottle/ground_truth/structural_anomalies/053/000.png,mask,juice_bottle,ground_truth,structural_anomalies,7892ccfabdec6df658df31556f9906ad,001c3c1c00000000,,False
juice_bottle/ground_truth/structural_anomalies/054/000.png,mask,juice_bottle,ground_truth,structural_anomalies,d35ee8b6cc557f3565bb45837877cd82,00183c3c00000000,,False
juice_bottle/ground_truth/structural_anomalies/055/000.png,mask,juice_bottle,ground_truth,structural_anomalies,1f53c77e8610877d9b9182cc1ebf24ba,00081c3c343c3c00,,False
juice_bottle/ground_truth/structural_anomalies/056/000.png,mask,juice_bottle,ground_truth,structural_anomalies,a0f0c1701a91921a8c9df4dbe6d1aeda,0000383c2c3c3c00,,False
juice_bottle/ground_truth/structural_anomalies/057/000.png,mask,juice_bottle,ground_truth,structural_anomalies,40789d11be0a5283099a5d8c4f7d1c68,00183c3e20000000,,False
juice_bottle/ground_truth/structural_anomalies/058/000.png,mask,juice_bottle,ground_truth,structural_anomalies,0b9fd146d91769cbfb5974052106e1d0,0000000000001800,,False
juice_bottle/ground_truth/structural_anomalies/059/000.png,mask,juice_bottle,ground_truth,structural_anomalies,d60df4e02f676529877b81eea7f623d7,0000000000001800,,False
juice_bottle/ground_truth/structural_anomalies/060/000.png,mask,juice_bottle,ground_truth,structural_anomalies,b34c62cfe1d81fc2bf4fb1896c85a311,0000000000003010,,False
juice_bottle/ground_truth/structural_anomalies/061/000.png,mask,juice_bottle,ground_truth,structural_anomalies,a33a5e58d19d6b4c5c2612a643e11e57,0000000000003000,,False
juice_bottle/ground_truth/structural_anomalies/062/000.png,mask,juice_bottle,ground_truth,structural_anomalies,ea7408ae9ba5af1a129ca2aaeab7d975,0000000000001010,,False
juice_bottle/ground_truth/structural_anomalies/063/000.png,mask,juice_bottle,ground_truth,structural_anomalies,19a38b6dcd15dc06e1ff3cf9860dedae,0000000000003010,,False
juice_bottle/ground_truth/structural_anomalies/064/000.png,mask,juice_bottle,ground_truth,structural_anomalies,854025972b13fd5aa34a99d2d0fae1d6,0000001c1c000000,,False
juice_bottle/ground_truth/structural_anomalies/065/000.png,mask,juice_bottle,ground_truth,structural_anomalies,c0ea138302dfd46e456a59c6dec6ff0a,000000000c0c0000,,False
juice_bottle/ground_truth/structural_anomalies/066/000.png,mask,juice_bottle,ground_truth,structural_anomalies,d5cc2d0ea8e83e15e806ef67292f0916,0000000030300000,,False
juice_bottle/ground_truth/structural_anomalies/067/000.png,mask,juice_bottle,ground_truth,structural_anomalies,3a84a31e3f49df9561cd8ecaf297a433,00000000000c0c0c,,False
juice_bottle/ground_truth/structural_anomalies/068/000.png,mask,juice_bottle,ground_truth,structural_anomalies,fe7b55535146c0fdea32ccd0538a32e2,000000001c180000,,False
juice_bottle/ground_truth/structural_anomalies/069/000.png,mask,juice_bottle,ground_truth,structural_anomalies,120dbf635dad614ade89d7b4f808ff91,0000000000081c00,,False
juice_bottle/ground_truth/structural_anomalies/070/000.png,mask,juice_bottle,ground_truth,structural_anomalies,90305fb2502be6f4f371115612a41aba,0000000000003030,,False
juice_bottle/ground_truth/structural_anomalies/071/000.png,mask,juice_bottle,ground_truth,structural_anomalies,c10a17623a52f377b14d47fe57638628,0000003c3c000000,,False
juice_bottle/ground_truth/structural_anomalies/072/000.png,mask,juice_bottle,ground_truth,structural_anomalies,c886e676d05a11e85ac7001cf0484e7e,0000000000206000,,False
juice_bottle/ground_truth/structural_anomalies/073/000.png,mask,juice_bottle,ground_truth,structural_anomalies,2740f325c0b82411422722a4b4fbf584,0000001818000000,,False
juice_bottle/ground_truth/structural_anomalies/074/000.png,mask,juice_bottle,ground_truth,structural_anomalies,560ea30a21a4f0206f872548e5b4b030,0000000818000000,,False
juice_bottle/ground_truth/structural_anomalies/075/000.png,mask,juice_bottle,ground_truth,structural_anomalies,dfc075ad081b53149ab00f99f5f7f36d,0000000808000000,,False
juice_bottle/ground_truth/structural_anomalies/076/000.png,mask,juice_bottle,ground_truth,structural_anomalies,c69519be1fb1d9597aeac6e1c9d4cfa3,0000000000003830,,False
juice_bottle/ground_truth/structural_anomalies/077/000.png,mask,juice_bottle,ground_truth,structural_anomalies,e46a64382175262ee34f93f804a2bfc5,0000000070700000,,False
juice_bottle/ground_truth/structural_anomalies/078/000.png,mask,juice_bottle,ground_truth,structural_anomalies,36d5bf3f0b4e92fe441c384cac741ba4,0000000000181c18,,False
juice_bottle/ground_truth/structural_anomalies/078/001.png,mask,juice_bottle,ground_truth,structural_anomalies,dd15c0c11fecb3a7e852fed67bb5c69e,000000001c0c0000,,False
juice_bottle/ground_truth/structural_anomalies/079/000.png,mask,juice_bottle,ground_truth,structural_anomalies,b996f82bba2eb475e32d22f921be685a,0000000c0c000000,,False
juice_bottle/ground_truth/structural_anomalies/080/000.png,mask,juice_bottle,ground_truth,structural_anomalies,50db2981aac3ab5e31e0fe25e917902b,000000081c000000,,False
juice_bottle/ground_truth/structural_anomalies/081/000.png,mask,juice_bottle,ground_truth,structural_anomalies,af4cff169231cca99086ba1b35405a98,0000001c0c000000,,False
juice_bottle/ground_truth/structural_anomalies/082/000.png,mask,juice_bottle,ground_truth,structural_anomalies,1b0f89daaa7b955adfa68139548fc7a1,0000000000303830,,False
juice_bottle/ground_truth/structural_anomalies/083/000.png,mask,juice_bottle,ground_truth,structural_anomalies,f27bf078eddeab66f83f56a78d56e917,00000000000c0c00,,False
juice_bottle/ground_truth/structural_anomalies/084/000.png,mask,juice_bottle,ground_truth,structural_anomalies,750ba6268e8de9019765ff0a6707a5d8,0000001818000000,,False
juice_bottle/ground_truth/structural_anomalies/085/000.png,mask,juice_bottle,ground_truth,structural_anomalies,5bbe0abeab537317a8d04f2bd68e4036,0000003c3c380000,,False
juice_bottle/ground_truth/structural_anomalies/086/000.png,mask,juice_bottle,ground_truth,structural_anomalies,e704015d0eaf10c93b5143aca73af923,0000003c3c1c0000,,False
juice_bottle/ground_truth/structural_anomalies/087/000.png,mask,juice_bottle,ground_truth,structural_anomalies,40e4a59b49b9946fade3b84c32dbff44,0000001c3c1c0000,,False
juice_bottle/ground_truth/structural_anomalies/088/000.png,mask,juice_bottle,ground_truth,structural_anomalies,93de8af72db1d8d8ef82981fb5dd7e08,0000003c3c3c0000,,False
juice_bottle/ground_truth/structural_anomalies/089/000.png,mask,juice_bottle,ground_truth,structural_anomalies,d96446ddf7f339cd8276a4d8ef8e0899,0000003c3c380000,,False
juice_bottle/ground_truth/structural_anomalies/090/000.png,mask,juice_bottle,ground_truth,structural_anomalies,c0dc265f22984ba953d5830d15c14174,000000181c080000,,False
juice_bottle/ground_truth/structural_anomalies/091/000.png,mask,juice_bottle,ground_truth,structural_anomalies,82743db6cf490ea81c3adde816d0fd48,0000001c3c1c0000,,False
juice_bottle/ground_truth/structural_anomalies/092/000.png,mask,juice_bottle,ground_truth,structural_anomalies,abce0d05eda7d6be816557410ca55760,000000383c380000,,False
juice_bottle/ground_truth/structural_anomalies/093/000.png,mask,juice_bottle,ground_truth,structural_anomalies,cff09faa6e3c9daf542ffced8f465746,000000181c080000,,False
juice_bottle/test/good/000.png,product,juice_bottle,test,good,ba316406c287ad5017849cbdd4547624,0018183c3c3c3c00,,False
juice_bottle/test/good/001.png,product,juice_bottle,test,good,778d7b8d62d6640cf7748950aae6695a,0030383838383800,,False
juice_bottle/test/good/002.png,product,juice_bottle,test,good,9ed59454ca0d5a7eb791436a5d977c63,00181c3c3c3c3c00,,False
juice_bottle/test/good/003.png,product,juice_bottle,test,good,49ec22804eb2cc1af22623291416026f,00181c3c3c1c1c00,,False
juice_bottle/test/good/004.png,product,juice_bottle,test,good,4d933fb2d5d1603d28b43b4a953fe5ea,1018183c3c3c3c00,,False
juice_bottle/test/good/005.png,product,juice_bottle,test,good,e2ea830b75f41070bdef085b0a6b2221,0018383c3c3c3c00,,False
juice_bottle/test/good/006.png,product,juice_bottle,test,good,0b3ac0d88431ff165f25ef544fc48beb,00181c3c3c3c1c00,,False
juice_bottle/test/good/007.png,product,juice_bottle,test,good,b81de0745eb5ee153f71a26a4f92330d,0018183c3c3c3c00,,False
juice_bottle/test/good/008.png,product,juice_bottle,test,good,f4667614e1d668f52ce23976d8b39716,0010383c3c3c3800,,False
juice_bottle/test/good/009.png,product,juice_bottle,test,good,9ae7079134e67fdd39d899e530dca4f3,0018183c3c3c3c18,,False
juice_bottle/test/good/010.png,product,juice_bottle,test,good,f2b96eaa5df32b318c6e08fc0b2fedee,0018183c3c1c3c00,,False
juice_bottle/test/good/011.png,product,juice_bottle,test,good,70abb458c5fdef539e929120fbfffef3,00181c3c3c3c3c00,,False
juice_bottle/test/good/012.png,product,juice_bottle,test,good,382f42f775c154fdd7a9ecbcfa18b21f,0010383c3c3c3800,,False
juice_bottle/test/good/013.png,product,juice_bottle,test,good,b4c47908a3d9be78bcd8acdf7753e04c,00181c3c3c3c1c00,,False
juice_bottle/test/good/014.png,product,juice_bottle,test,good,3b458f5ad5df92d7850b44b08c1bc589,0818183c3c3c3c18,,False
juice_bottle/test/good/015.png,product,juice_bottle,test,good,01416ccccbdad1b18b9301fdf2a83494,00181c3c3c1c1c00,,False
juice_bottle/test/good/016.png,product,juice_bottle,test,good,d368200b5a1cf29cc5925331934351fa,0010383c3c3c3c00,,False
juice_bottle/test/good/017.png,product,juice_bottle,test,good,0cd06f169433fc391820dccf951dc416,0018183c3c3c3c00,,False
juice_bottle/test/good/018.png,product,juice_bottle,test,good,6b8a90d66073490b72637de0c0680804,0018383c3c3c3810,,False
juice_bottle/test/good/019.png,product,juice_bottle,test,good,777d8d1b7c2d0812e407c322c604e091,0018383c3c3c3c00,,False
juice_bottle/test/good/020.png,product,juice_bottle,test,good,5df334c196b18d093366530140b453aa,0018183c3c3c3c00,,False
juice_bottle/test/good/021.png,product,juice_bottle,test,good,e56158ade08696d198d3cf04ee503a33,0010383c3c3c3c00,,False
juice_bottle/test/good/022.png,product,juice_bottle,test,good,77e15537d1c8af3c43f5d52968627d3d,00181c3c3c3c3c00,,False
juice_bottle/test/good/023.png,product,juice_bottle,test,good,1aaf3c84267c70abd3ecde17b38770b0,0018183c3c3c3c00,,False
juice_bottle/test/good/024.png,product,juice_bottle,test,good,ea10592c8cf874f0a43b6efd7561e90b,00181c3c3c3c3c00,,False
juice_bottle/test/good/025.png,product,juice_bottle,test,good,a66b8147ddb4aa35be63884c64eb90ea,0010383c3c3c3c00,,False
juice_bottle/test/good/026.png,product,juice_bottle,test,good,c4c22ff29c95e9604e649249c960d9ea,00181c1c3c1c1c00,,False
juice_bottle/test/good/027.png,product,juice_bottle,test,good,ac0837132f1f7da6a74846ecade0a71b,00181c3c3c3c1c00,,False
juice_bottle/test/good/028.png,product,juice_bottle,test,good,49889f80061db57edb717a9d20d3016b,00181c3c3c3c3c00,,False
juice_bottle/test/good/029.png,product,juice_bottle,test,good,be13840ceb32cff0769f09e7da561cd0,0010383c3c3c3c00,,False
juice_bottle/test/good/030.png,product,juice_bottle,test,good,231081d4cec360a62a435e420a3802a7,1018383c3c3c3c00,,False
juice_bottle/test/good/031.png,product,juice_bottle,test,good,1af709d0c00d4c827e9b9c245350acd1,00181c1c1c1c1c00,,False
juice_bottle/test/good/032.png,product,juice_bottle,test,good,4a5f41400ab271dd7193ca3a4adc96d8,0030383878383800,,False
juice_bottle/test/good/033.png,product,juice_bottle,test,good,e2a903fc861f1b4cdb3a772ba9dd6065,0010383c3c3c3c00,,False
juice_bottle/test/good/034.png,product,juice_bottle,test,good,0fe2f4cac1f5dfeb745297792f426e0b,00181c3c3c3c1c00,,False
juice_bottle/test/good/035.png,product,juice_bottle,test,good,d149f0b667bd0cef7360b1bf27a2cf51,0018183c3c3c3c00,,False
juice_bottle/test/good/036.png,product,juice_bottle,test,good,9b922a47742f41452506bedf7e022c9b,0010383c3c383800,,False
juice_bottle/test/good/037.png,product,juice_bottle,test,good,e25c6b85726780d880e059c3e376eeae,1018183c3c3c3c00,,False
juice_bottle/test/good/038.png,product,juice_bottle,test,good,2da3c8ed53352b7ef09938680edd0379,0818183c3c1c1c0c,,False
juice_bottle/test/good/039.png,product,juice_bottle,test,good,0fe7330de311d3fbeae3b11fe5e4011e,0018183c3c3c3c00,,False
juice_bottle/test/good/040.png,product,juice_bottle,test,good,38c4e0888d2d2e49c52a463d9f8db61e,00081c3c3c3c1c00,,False
juice_bottle/test/good/041.png,product,juice_bottle,test,good,85287a992c6fcf154ba971ee0a792ef3,0018183c3c3c3c00,,False
juice_bottle/test/good/042.png,product,juice_bottle,test,good,4d45478607259a6e8e103289a1e13864,0018183c3c3c3c00,,False
juice_bottle/test/good/043.png,product,juice_bottle,test,good,891b341a2883d1ec610197641a97c1f2,00181c3c3c3c3c00,,False
juice_bottle/test/good/044.png,product,juice_bottle,test,good,437da4bde260521afe90e054d1192ed1,1018183c3c3c3c00,,False
juice_bottle/test/good/045.png,product,juice_bottle,test,good,01275c3865261aa504eabbb7e5f96557,0018383c3c3c3c00,,False
juice_bottle/test/good/046.png,product,juice_bottle,test,good,7380ee1ccaabaa13dd5ae3e3122c1b3a,0010383c3c3c3800,,False
juice_bottle/test/good/047.png,product,juice_bottle,test,good,e16d9578a3000169a4e08e4909edf72a,0010387c7c383800,,False
juice_bottle/test/good/048.png,product,juice_bottle,test,good,87e3240c18ea6839b2b89ef3792d8e4f,0018183c3c3c3c00,,False
juice_bottle/test/good/049.png,product,juice_bottle,test,good,96b4d4e80d0ea63fe7c572839e38e33a,00181c3c3c3c3c00,,False
juice_bottle/test/good/050.png,product,juice_bottle,test,good,907333155fad81e9173c72f55fe224ec,00181c3c3c3c1c00,,False
juice_bottle/test/good/051.png,product,juice_bottle,test,good,f0ff05088f0380aaf1037441ae24afb8,00081c3c3c3c1c00,,False
juice_bottle/test/good/052.png,product,juice_bottle,test,good,8336d2a515a8a2b3202d90cd54379a93,00181c3c3c3c3c00,,False
juice_bottle/test/good/053.png,product,juice_bottle,test,good,a942d6fd9a31b9b310890079f54dd48e,00181c3c3c3c1c00,,False
juice_bottle/test/good/054.png,product,juice_bottle,test,good,30ede4e86290ae937f989ccd9839f449,0010383c3c3c3c00,,False
juice_bottle/test/good/055.png,product,juice_bottle,test,good,bc22b45ec5107006046ca4a533ebf27a,00181c3c3c3c3c00,,False
juice_bottle/test/good/056.png,product,juice_bottle,test,good,28cec0b1af372017917d080232d0853a,00081c3c3c3c3c00,,False
juice_bottle/test/good/057.png,product,juice_bottle,test,good,f3541613fae42f292d2658f9997d8292,1018183c3c3c3c00,,False
juice_bottle/test/good/058.png,product,juice_bottle,test,good,2cc8f5b5c382d3b05a64227784099d05,00181c3c3c1c1c00,,False
juice_bottle/test/good/059.png,product,juice_bottle,test,good,e990ba7bf029d95f8c78a34e6bbeb299,0018183c3c3c3c00,,False
juice_bottle/test/good/060.png,product,juice_bottle,test,good,e3a977309e20da31ad51a5c06f5778c0,0010383c3c3c3800,,False
juice_bottle/test/good/061.png,product,juice_bottle,test,good,bb17f56cae639369da9b877b186a7203,00181c1c1e1c1c00,,False
juice_bottle/test/good/062.png,product,juice_bottle,test,good,e853b256d4b63d1532df8544d494baf6,0018183c3c3c3c00,,False
juice_bottle/test/good/063.png,product,juice_bottle,test,good,576d7372d49eccbb5269fcf3f9a5411a,0018383c3c3c3c00,,False
juice_bottle/test/good/064.png,product,juice_bottle,test,good,bfbeed0151bb5ac742a6808e124ecab0,0018183c3c3c3c00,,False
juice_bottle/test/good/065.png,product,juice_bottle,test,good,b7387cbe163dfefc145b7ca0949330dd,0018183c3c3c3c00,,False
juice_bottle/test/good/066.png,product,juice_bottle,test,good,93ed30ac03477838b091a08f749c2ce5,0018383c3c3c3c00,,False
juice_bottle/test/good/067.png,product,juice_bottle,test,good,712fd7eb8dca0518d28b72801f0f9924,00181c3c3c3c1c00,,False
juice_bottle/test/good/068.png,product,juice_bottle,test,good,326a0bc98d1479811b14652dffc9cee5,001038383c383800,,False
juice_bottle/test/good/069.png,product,juice_bottle,test,good,f0c50e55db12aa21832b8c3af28b0459,0010383c3c3c3c00,,False
juice_bottle/test/good/070.png,product,juice_bottle,test,good,06d18c78e928c6540b278958ff002e8e,0010383c3c3c3c00,,False
juice_bottle/test/good/071.png,product,juice_bottle,test,good,b36a3602551ec899aaa4c64dcfea7366,00081c3c3c1c1c00,,False
juice_bottle/test/good/072.png,product,juice_bottle,test,good,74aa73b19a1d73eec721a6619f22c069,0010383c3c3c3c00,,False
juice_bottle/test/good/073.png,product,juice_bottle,test,good,d6180eb39201fcc77c714dc7a148f6f1,0018383c3c3c3c00,,False
juice_bottle/test/good/074.png,product,juice_bottle,test,good,04ab921bd1cd99e69800a11faf0430f2,0010383c3c3c3800,,False
juice_bottle/test/good/075.png,product,juice_bottle,test,good,50efba0eefcc6aa9492a3fe2de0ac6e7,0018183c3c383c00,,False
juice_bottle/test/good/076.png,product,juice_bottle,test,good,943bcd70297856db2b96adab0fe36c86,0018183c3c3c3c00,,False
juice_bottle/test/good/077.png,product,juice_bottle,test,good,6236d0e174b24aaa1571ed177f402bf6,0018183c3c3c3c00,,False
juice_bottle/test/good/078.png,product,juice_bottle,test,good,399be081932234c020a532ee8fc2dc13,0018183c3c3c3c00,,False
juice_bottle/test/good/079.png,product,juice_bottle,test,good,00e7d3bc18a549650d0f7e9462aa2bcb,0018183c3c3c3c00,,False
juice_bottle/test/good/080.png,product,juice_bottle,test,good,b328bd47aefafd7744522d1e1b1e2edf,0010383c3c3c3c00,,False
juice_bottle/test/good/081.png,product,juice_bottle,test,good,1d03bfc402b969a7619de7ad48e66a44,08181c1c3c1c1c00,,False
juice_bottle/test/good/082.png,product,juice_bottle,test,good,2727273acd8723944b643e78887e813d,103038383c383818,,False
juice_bottle/test/good/083.png,product,juice_bottle,test,good,563d46eb178208b1471e4c1b741b707d,0010383c3c3c3c00,,False
juice_bottle/test/good/084.png,product,juice_bottle,test,good,ea2720e8d88e1b79a1221d96045c699c,0010383c3c3c3800,,False
juice_bottle/test/good/085.png,product,juice_bottle,test,good,c6933a0a494064b616ee53c4a7ab8e37,0018383c3c3c3c00,,False
juice_bottle/test/good/086.png,product,juice_bottle,test,good,eae8b7904653ba10b7d8c89a9328dd38,0010383c3c383c00,,False
juice_bottle/test/good/087.png,product,juice_bottle,test,good,830e602ae14101cf6af1efb9da1251c5,00081c3c3c3c1c00,,False
juice_bottle/test/good/088.png,product,juice_bottle,test,good,5a46dc88d489b0c10572bcc53522df64,00181c3c3c3c3c00,,False
juice_bottle/test/good/089.png,product,juice_bottle,test,good,3479a0ee5688b3e474c83aae9678306d,0018183c3c3c3c00,,False
juice_bottle/test/good/090.png,product,juice_bottle,test,good,9513d4fe0a27341fbbc82671d1c08678,1018183c3c3c3c00,,False
juice_bottle/test/good/091.png,product,juice_bottle,test,good,b301d042a79dd677a17056dd65146575,0018183c3c3c3c00,,False
juice_bottle/test/good/092.png,product,juice_bottle,test,good,0a48332d4f0b8fd21440317b29eb0ba1,001038787c383800,,False
juice_bottle/test/good/093.png,product,juice_bottle,test,good,074168b937f7c70adf30be96f5b8e341,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/000.png,product,juice_bottle,test,logical_anomalies,9ca36ccb5da54bc9de223816a8bd1542,00181c3c3c3c1c00,,False
juice_bottle/test/logical_anomalies/001.png,product,juice_bottle,test,logical_anomalies,3a5167f58ff98593e39fa49b60afe68c,1818383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/002.png,product,juice_bottle,test,logical_anomalies,c9ea4725d7e40383a1b62165bdbe874f,0018383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/003.png,product,juice_bottle,test,logical_anomalies,c206353e877364836e3e0219a09cd9ec,0018383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/004.png,product,juice_bottle,test,logical_anomalies,1bafb44a762e9232754a333815dcf263,303838783c3c3800,,False
juice_bottle/test/logical_anomalies/005.png,product,juice_bottle,test,logical_anomalies,a6dfeae3d5ff2ca927e02628994e4204,00181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/006.png,product,juice_bottle,test,logical_anomalies,a33db2107c09125ded603e9c6a62580b,181c1c3c3c3e1c04,,False
juice_bottle/test/logical_anomalies/007.png,product,juice_bottle,test,logical_anomalies,7b93cfc62ac2d60f5f0652012bf0b0c5,00181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/008.png,product,juice_bottle,test,logical_anomalies,2817c9b0ec8aff711c30aa6f28f1a5e1,0010387c7c383800,,False
juice_bottle/test/logical_anomalies/009.png,product,juice_bottle,test,logical_anomalies,ff35b835053ad25fc125858eb4d1015b,18181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/010.png,product,juice_bottle,test,logical_anomalies,2b92d5c5888dc1c9449b74f442db66ac,0018383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/011.png,product,juice_bottle,test,logical_anomalies,db992547ae1307547dfa7fb9d71c454c,00181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/012.png,product,juice_bottle,test,logical_anomalies,2d5ee9b994157cbefbafeb6f116dd9a2,1018183c3c3c1800,,False
juice_bottle/test/logical_anomalies/013.png,product,juice_bottle,test,logical_anomalies,1ce54433c69175b3662390cfa4ba55ba,1038383c3c383800,,False
juice_bottle/test/logical_anomalies/014.png,product,juice_bottle,test,logical_anomalies,1751c48e587fedc104d864d86ea925aa,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/015.png,product,juice_bottle,test,logical_anomalies,4737365b95a303f4e3b4652defdafe5c,1818183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/016.png,product,juice_bottle,test,logical_anomalies,6769f92ad2fc77ca2c884df356a1ee64,00081c3c3c3c1c00,,False
juice_bottle/test/logical_anomalies/017.png,product,juice_bottle,test,logical_anomalies,57a2060f1e36166328b4881d69a098b1,0010383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/018.png,product,juice_bottle,test,logical_anomalies,942294435f32d5e512b41af842b76ca9,0010387c7c3c3800,,False
juice_bottle/test/logical_anomalies/019.png,product,juice_bottle,test,logical_anomalies,1183055bbd317733676a024b6f67c266,00181c3c3c3c1c00,,False
juice_bottle/test/logical_anomalies/020.png,product,juice_bottle,test,logical_anomalies,d64c50e85354b6354d8f6f7c40699d82,00181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/021.png,product,juice_bottle,test,logical_anomalies,7f15ea45e147d99405c22de3b2e0599e,08181c3c3e1c1c00,,False
juice_bottle/test/logical_anomalies/022.png,product,juice_bottle,test,logical_anomalies,10a0b28366dadc8b05be8075131f1b60,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/023.png,product,juice_bottle,test,logical_anomalies,7f77f6e85ef1175092df8edbcef8d4ec,00181c3c3c3c1c00,,False
juice_bottle/test/logical_anomalies/024.png,product,juice_bottle,test,logical_anomalies,2728ea8cedfe704eb2ac3655635f8295,001010383c383808,,False
juice_bottle/test/logical_anomalies/025.png,product,juice_bottle,test,logical_anomalies,f44b18b69968ce867e0f476c4c98d33e,0018183c3c1c3c00,,False
juice_bottle/test/logical_anomalies/026.png,product,juice_bottle,test,logical_anomalies,b61f09f9aa0380c901992b44794598d6,0018183c3c1c3c04,,False
juice_bottle/test/logical_anomalies/027.png,product,juice_bottle,test,logical_anomalies,ac79e440e91f2c9ebd2d1d77c8bedb9e,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/028.png,product,juice_bottle,test,logical_anomalies,c1e536ce93776f782245abbe4feb3e4c,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/029.png,product,juice_bottle,test,logical_anomalies,1785843e25b18f3b5775c9d1c30a3b7a,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/030.png,product,juice_bottle,test,logical_anomalies,3d0b71818ad5e68273287c1e3e2bbca5,0818083c3c1c1e00,,False
juice_bottle/test/logical_anomalies/031.png,product,juice_bottle,test,logical_anomalies,eb273dfd1125fbdac7c364738aa511f7,001010383c383800,,False
juice_bottle/test/logical_anomalies/032.png,product,juice_bottle,test,logical_anomalies,46dbf6a0bad49551d879d72eb1710007,0018183c3c3c3c20,,False
juice_bottle/test/logical_anomalies/033.png,product,juice_bottle,test,logical_anomalies,47d5cc40f452fe8b78742fbc136a707c,0010183c3c3c3c18,,False
juice_bottle/test/logical_anomalies/034.png,product,juice_bottle,test,logical_anomalies,eeb3038cca53724ea34d0b8559b43e9f,0018183c3c3c3c18,,False
juice_bottle/test/logical_anomalies/035.png,product,juice_bottle,test,logical_anomalies,ffa2754b676510115a7c30cb9a92c86b,0010103c3c3c3c00,,False
juice_bottle/test/logical_anomalies/036.png,product,juice_bottle,test,logical_anomalies,7706882ae29bb49588be34a0c61e0d3a,0018383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/037.png,product,juice_bottle,test,logical_anomalies,c95e1bcb767df23da9424a2ba9900270,0010383c3c3c3c00,,False
juice_bottle/test/logical_anomalies/038.png,product,juice_bottle,test,logical_anomalies,dd76c92785328fba0103b4547c14022a,1018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/039.png,product,juice_bottle,test,logical_anomalies,48c0c74d8d67ad8860cd45b125239dcb,00181c3c3c3c3c00,,False
juice_bottle/test/logical_anomalies/040.png,product,juice_bottle,test,logical_anomalies,c6f8dc9c598b747f0e19e701cdf4ff8a,0018183c3c3c3c08,,False
juice_bottle/test/logical_anomalies/041.png,product,juice_bottle,test,logical_anomalies,446e60aa44a7e655bb1557e0dcf46521,00181c3c3c3c1c00,,False
juice_bottle/test/logical_anomalies/042.png,product,juice_bottle,test,logical_anomalies,5c0cab821228f7c3c0bb820912f367f0,0010387878383800,,False
juice_bottle/test/logical_anomalies/043.png,product,juice_bottle,test,logical_anomalies,fa33b7f84ecad9067e8e8ef4fe2a2285,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/044.png,product,juice_bottle,test,logical_anomalies,c138b9f9ef85df3a83f6e5ad95dea230,0018183c3c3c3c00,,False
juice_bottle/test/logical_anomalies/045.png,product,juice_bottle,test,logical_anomalies,34f0dc900dce9aebeecba2c8c2226dea,0018183c3c3c3c00,,False
