relative_path,kind,category,split,defect_type,width,height,wrong_size,mask_binary,non_binary_mask,error
breakfast_box/train/good/308.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/309.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/310.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/311.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/312.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/313.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/314.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/315.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/316.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/317.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/318.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/319.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/320.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/321.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/322.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/323.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/324.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/325.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/326.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/327.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/328.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/329.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/330.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/331.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/332.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/333.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/334.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/335.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/336.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/337.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/338.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/339.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/340.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/341.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/342.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/343.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/344.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/345.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/346.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/347.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/348.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/349.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/train/good/350.png,product,breakfast_box,train,good,384,384,False,,False,
breakfast_box/validation/good/000.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/001.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/002.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/003.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/004.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/005.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/006.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/007.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/008.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/009.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/010.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/011.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/012.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/013.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/014.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/015.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/016.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/017.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/018.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/019.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/020.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/021.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/022.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/023.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/024.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/025.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/026.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/027.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/028.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/029.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/030.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/031.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/032.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/033.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/034.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/035.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/036.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/037.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/038.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/039.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/040.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/041.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/042.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/043.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/044.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/045.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/046.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/047.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/048.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/049.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/050.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/051.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/052.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/053.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/054.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/055.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/056.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/057.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/058.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/059.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/060.png,product,breakfast_box,validation,good,384,384,False,,False,
breakfast_box/validation/good/061.png,product,breakfast_box,validation,good,384,384,False,,False,
juice_bottle/ground_truth/logical_anomalies/000/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/000/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/001/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/001/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/002/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/002/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/003/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/003/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/004/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/004/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/005/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/005/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/006/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/006/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/007/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/007/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/008/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/008/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/009/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/009/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/010/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/010/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/011/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/011/001.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/012/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/013/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/014/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/015/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/016/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/017/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/018/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/019/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/020/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/021/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/022/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/023/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/024/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/025/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/026/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/027/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/028/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/029/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/030/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/031/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/032/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/033/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/034/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/035/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/036/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/037/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/038/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/039/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/040/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/041/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/042/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/043/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/044/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/045/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/046/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/047/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/048/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/049/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/050/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/051/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/052/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/053/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/054/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/055/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/056/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/057/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/058/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/059/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/060/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/061/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/062/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/063/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/064/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/065/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/066/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/067/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/068/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/069/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/070/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/071/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/072/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/073/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/074/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/075/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/076/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/077/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/078/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/079/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/080/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/081/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/082/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/083/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/084/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/085/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/086/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/087/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/088/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/089/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/090/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/091/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/092/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/093/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/094/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/095/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/096/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/097/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/098/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/099/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/100/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/101/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/102/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/103/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/104/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/105/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/106/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/107/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/108/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/109/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/110/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/111/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/112/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/113/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/114/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/115/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/116/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/117/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/118/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/119/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/120/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/121/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/122/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/123/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/124/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/125/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/126/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/127/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/128/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/129/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/130/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/131/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/132/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/133/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/134/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/135/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/136/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/137/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
juice_bottle/ground_truth/logical_anomalies/138/000.png,mask,juice_bottle,ground_truth,logical_anomalies,384,384,False,"0,255",False,
